,qid,docno,label
3031,330975,3256084,1
3032,330975,3256086,0
3033,330975,3297853,0
3034,330975,3297854,0
3035,330975,3297855,2
3036,330975,3297856,3
3037,330975,3297857,3
3038,330975,3297858,3
3039,330975,3297859,0
3040,330975,3297860,1
3041,330975,3297862,1
3042,330975,3335804,0
3043,330975,3390814,0
3044,330975,3439078,0
3045,330975,3439081,0
3046,330975,3618032,0
3047,330975,3633164,0
3048,330975,3683062,0
3049,330975,3788763,0
3050,330975,3857964,0
3051,330975,3857965,3
3052,330975,4000997,0
3053,330975,4000998,0
3054,330975,4036147,0
3055,330975,4043524,0
3056,330975,4096442,0
3057,330975,4108178,2
3058,330975,434609,0
3059,330975,4392140,2
3060,330975,4392141,1
3061,330975,4392144,3
3062,330975,4392145,0
3063,330975,4392147,2
3064,330975,4392148,0
3065,330975,4408865,0
3066,330975,4408867,0
3067,330975,451272,0
3068,330975,4620919,2
3069,330975,4620920,0
3070,330975,4620924,0
3071,330975,4695290,0
3072,330975,4695291,0
3073,330975,4695292,1
3074,330975,4695297,0
3075,330975,482127,0
3076,330975,482130,2
3077,330975,482131,0
3078,330975,482134,0
3079,330975,4834123,0
3080,330975,4896436,0
3081,330975,4953715,0
3082,330975,4966943,0
3083,330975,5088856,0
3084,330975,5105481,0
3085,330975,5190215,2
3086,330975,5190216,0
3087,330975,5239573,0
3088,330975,5379777,0
3089,330975,5393803,3
3090,330975,5393804,2
3091,330975,5393805,2
3092,330975,5393806,2
3093,330975,5427108,2
3094,330975,5427109,0
3095,330975,5427111,0
3096,330975,5427113,1
3097,330975,5427116,0
3098,330975,5439997,0
3099,330975,5547029,0
3100,330975,5557976,2
3101,330975,5558821,0
3102,330975,5558822,0
3103,330975,5580311,0
3104,330975,5750875,0
3105,330975,5750880,2
3106,330975,5757966,0
3107,330975,5757967,0
3108,330975,5757973,0
3109,330975,5803903,0
3110,330975,599105,0
3111,330975,6086034,0
3112,330975,6135992,0
3113,330975,6168200,0
3114,330975,6174777,0
3115,330975,620190,0
3116,330975,6310757,1
3117,330975,6310762,2
3118,330975,6371976,0
3119,330975,6380857,0
3120,330975,6471505,0
3121,330975,6480692,0
3122,330975,6559224,0
3123,330975,6559225,1
3124,330975,6625463,1
3125,330975,6625466,1
3126,330975,6625469,2
3127,330975,6625787,0
3128,330975,6625791,0
3129,330975,6649851,0
3130,330975,6693239,3
3131,330975,6693240,0
3132,330975,6842075,0
3133,330975,702096,2
3134,330975,702098,2
3135,330975,702099,1
3136,330975,702103,1
3137,330975,7074783,2
3138,330975,7074784,3
3139,330975,7074787,2
3140,330975,7086782,0
3141,330975,7100992,0
3142,330975,7203497,0
3143,330975,7203502,0
3144,330975,7240625,0
3145,330975,7319828,0
3146,330975,7342137,0
3147,330975,7394956,3
3148,330975,7624927,0
3149,330975,7697099,0
3150,330975,7768610,0
3151,330975,7768612,0
3152,330975,7871129,0
3153,330975,7908218,0
3154,330975,7998086,0
3155,330975,7998090,0
3156,330975,803899,1
3157,330975,8164703,0
3158,330975,8164705,0
3159,330975,8327008,2
3160,330975,8327010,1
3161,330975,8327012,2
3162,330975,8343615,0
3163,330975,8360182,0
3164,330975,8443267,0
3165,330975,8541454,0
3166,330975,8541455,0
3167,330975,8541456,0
3168,330975,8541458,1
3169,330975,8541460,0
3170,330975,8541461,2
3171,330975,8590481,2
3172,330975,8643307,0
3173,330975,92679,0
3174,330975,969736,0
3175,332593,1101924,0
3176,332593,1167181,1
3177,332593,1167184,2
3178,332593,1222945,0
3179,332593,1222946,0
3180,332593,1235627,0
3181,332593,1265460,0
3182,332593,1324562,0
3183,332593,1436314,0
3184,332593,1443723,0
3185,332593,1443727,0
3186,332593,1443728,0
3187,332593,1443729,0
3188,332593,1443730,1
3189,332593,1539776,0
3190,332593,1594766,2
3191,332593,1650687,2
3192,332593,1831357,1
3193,332593,1831358,0
3194,332593,1853317,0
3195,332593,1905436,0
3196,332593,1905438,0
3197,332593,1905439,0
3198,332593,2233782,0
3199,332593,2233785,0
3200,332593,2448771,0
3201,332593,2456358,0
3202,332593,249847,0
3203,332593,2667326,0
3204,332593,2749262,0
3205,332593,2776877,0
3206,332593,2927356,0
3207,332593,2927361,1
3208,332593,302767,0
3209,332593,3067785,0
3210,332593,3067791,0
3211,332593,3127492,0
3212,332593,3127493,1
3213,332593,3127494,1
3214,332593,3156806,0
3215,332593,3193886,0
3216,332593,3193887,0
3217,332593,3193889,0
3218,332593,3193890,0
3219,332593,329112,0
3220,332593,3336841,1
3221,332593,3336842,0
3222,332593,3458546,0
3223,332593,3573006,0
3224,332593,3658132,0
3225,332593,3674777,0
3226,332593,3687258,0
3227,332593,3731313,2
3228,332593,3731315,0
3229,332593,3731319,0
3230,332593,3731320,0
3231,332593,3883458,2
3232,332593,3990936,0
3233,332593,4023720,2
3234,332593,4023722,1
3235,332593,4023726,0
3236,332593,402552,0
3237,332593,4056943,3
3238,332593,4218387,0
3239,332593,4280346,0
3240,332593,4333502,0
3241,332593,4363966,0
3242,332593,4377342,0
3243,332593,4377348,0
3244,332593,4431496,0
3245,332593,4431497,0
3246,332593,4431498,2
3247,332593,4431500,0
3248,332593,4431502,1
3249,332593,45431,0
3250,332593,4614346,3
3251,332593,4647181,0
3252,332593,4647184,0
3253,332593,486112,0
3254,332593,4866231,0
3255,332593,4908164,0
3256,332593,4946080,0
3257,332593,4952095,1
3258,332593,5241320,1
3259,332593,5241321,2
3260,332593,5241322,2
3261,332593,5241323,1
3262,332593,5241324,0
3263,332593,5241326,3
3264,332593,5241327,1
3265,332593,5241328,2
3266,332593,5241329,1
3267,332593,5243259,0
3268,332593,5563758,0
3269,332593,5563761,0
3270,332593,5670494,0
3271,332593,5699180,0
3272,332593,5707522,0
3273,332593,5710251,0
3274,332593,5714796,0
3275,332593,574015,0
3276,332593,5749367,0
3277,332593,5750021,1
3278,332593,5881485,0
3279,332593,5975274,2
3280,332593,5998448,0
3281,332593,6007038,0
3282,332593,6007041,1
3283,332593,6007045,1
3284,332593,6088946,0
3285,332593,6088950,0
3286,332593,6136166,0
3287,332593,6170826,1
3288,332593,6258472,0
3289,332593,6258475,0
3290,332593,6374586,0
3291,332593,6419976,0
3292,332593,647131,1
3293,332593,6482990,0
3294,332593,6514076,0
3295,332593,6514779,1
3296,332593,6514781,2
3297,332593,6528408,0
3298,332593,6534081,1
3299,332593,6534085,0
3300,332593,6534087,0
3301,332593,6534089,0
3302,332593,6555472,0
3303,332593,6616556,2
3304,332593,6616559,2
3305,332593,6650141,0
3306,332593,6692746,0
3307,332593,6756090,0
3308,332593,6765225,0
3309,332593,6765227,1
3310,332593,682925,0
3311,332593,7073993,0
3312,332593,7073994,0
3313,332593,7073995,3
3314,332593,7073996,2
3315,332593,7073998,0
3316,332593,7073999,0
3317,332593,713458,0
3318,332593,713460,0
3319,332593,7255005,0
3320,332593,7264035,0
3321,332593,7297898,0
3322,332593,7331777,0
3323,332593,7331779,0
3324,332593,7331782,0
3325,332593,7339056,0
3326,332593,7347211,0
3327,332593,7347212,0
3328,332593,7349065,0
3329,332593,7362660,0
3330,332593,7362661,2
3331,332593,7392628,0
3332,332593,7488265,0
3333,332593,7659443,0
3334,332593,778510,0
3335,332593,8021425,1
3336,332593,8091677,0
3337,332593,8091681,1
3338,332593,8311990,0
3339,332593,8378542,0
3340,332593,8434869,2
3341,332593,8434871,3
3342,332593,8434872,1
3343,332593,8434873,3
3344,332593,8434874,2
3345,332593,8749229,2
3346,332593,8749231,0
3347,332593,8801656,0
3348,332593,931414,0
3349,332593,931415,2
3350,332593,931417,1
3351,332593,967688,2
3352,332593,967692,0
3353,332593,995516,0
3354,336901,1042567,0
3355,336901,1054511,0
3356,336901,1054512,0
3357,336901,113149,0
3358,336901,1256460,0
3359,336901,1593860,0
3360,336901,1812253,0
3361,336901,1869824,0
3362,336901,1869829,0
3363,336901,1907867,0
3364,336901,1942395,0
3365,336901,2032724,0
3366,336901,2032730,0
3367,336901,2161077,0
3368,336901,2202663,0
3369,336901,2229274,0
3370,336901,2260177,0
3371,336901,2291851,0
3372,336901,2291852,0
3373,336901,2291853,0
3374,336901,2291858,0
3375,336901,2319656,0
3376,336901,2347713,0
3377,336901,2460126,0
3378,336901,2537065,0
3379,336901,2547700,0
3380,336901,2589736,0
3381,336901,2618280,0
3382,336901,2634833,0
3383,336901,2634835,0
3384,336901,2722274,0
3385,336901,2722283,0
3386,336901,2739554,0
3387,336901,2792858,0
3388,336901,2799495,0
3389,336901,2819429,0
3390,336901,2857864,0
3391,336901,2905699,0
3392,336901,2909600,0
3393,336901,2934191,0
3394,336901,2980253,0
3395,336901,3020811,0
3396,336901,3033657,0
3397,336901,3046818,0
3398,336901,3111013,0
3399,336901,3137929,0
3400,336901,3143695,0
3401,336901,3166946,0
3402,336901,3187470,0
3403,336901,3196359,0
3404,336901,3290802,0
3405,336901,3319379,0
3406,336901,3330854,0
3407,336901,3330861,0
3408,336901,3379308,0
3409,336901,3386083,0
3410,336901,3587995,0
3411,336901,3610555,0
3412,336901,3646541,0
3413,336901,3646550,0
3414,336901,3824377,0
3415,336901,3939095,0
3416,336901,4028521,0
3417,336901,4063717,0
3418,336901,4089468,0
3419,336901,4268010,0
3420,336901,4268015,0
3421,336901,4331048,0
3422,336901,4349955,0
3423,336901,4377113,0
3424,336901,4377116,0
3425,336901,4432630,0
3426,336901,458712,0
3427,336901,4668721,0
3428,336901,4718719,0
3429,336901,4763959,0
3430,336901,4811773,0
3431,336901,4916611,0
3432,336901,5012662,0
3433,336901,5106120,0
3434,336901,5147393,0
3435,336901,5150928,0
3436,336901,5171199,0
3437,336901,5171203,0
3438,336901,5197258,0
3439,336901,5241429,0
3440,336901,5354099,0
3441,336901,5414644,0
3442,336901,5477597,0
3443,336901,55618,0
3444,336901,5598764,0
3445,336901,560663,0
3446,336901,5637605,0
3447,336901,5761825,0
3448,336901,5792847,0
3449,336901,5884068,0
3450,336901,5901048,0
3451,336901,5901050,0
3452,336901,5901051,0
3453,336901,5901052,0
3454,336901,5901053,0
3455,336901,5901054,0
3456,336901,5901055,0
3457,336901,5962238,0
3458,336901,5962241,0
3459,336901,6008795,0
3460,336901,6017280,0
3461,336901,6017284,0
3462,336901,6017286,0
3463,336901,6017287,0
3464,336901,6091320,0
3465,336901,6096613,3
3466,336901,6096614,0
3467,336901,6393883,0
3468,336901,6445962,0
3469,336901,6555424,0
3470,336901,6555428,0
3471,336901,6555430,0
3472,336901,6555432,0
3473,336901,6578692,0
3474,336901,6614731,0
3475,336901,6656116,0
3476,336901,6736418,0
3477,336901,6736927,0
3478,336901,6789401,0
3479,336901,6919021,0
3480,336901,69552,0
3481,336901,7061628,0
3482,336901,7209022,0
3483,336901,7209024,0
3484,336901,7209028,0
3485,336901,7400803,0
3486,336901,7459686,0
3487,336901,7668214,0
3488,336901,7675890,0
3489,336901,7819228,0
3490,336901,7836253,0
3491,336901,7836255,0
3492,336901,7836256,0
3493,336901,7836258,0
3494,336901,7836259,0
3495,336901,7836260,0
3496,336901,7836261,0
3497,336901,7937663,0
3498,336901,7971504,0
3499,336901,7971545,0
3500,336901,7998518,0
3501,336901,8130980,0
3502,336901,8130981,0
3503,336901,8130982,0
3504,336901,8130987,0
3505,336901,8178899,0
3506,336901,8193963,0
3507,336901,8287770,0
3508,336901,8473822,0
3509,336901,8503600,0
3510,336901,8528674,3
3511,336901,8528675,3
3512,336901,8528676,0
3513,336901,8528677,0
3514,336901,8528678,0
3515,336901,8528679,0
3516,336901,8528680,0
3517,336901,8528681,0
3518,336901,8528682,0
3519,336901,8630745,0
3520,336901,8643945,0
3521,336901,8712882,0
3522,336901,8712884,0
3523,336901,8715332,0
3524,336901,8732356,0
3525,336901,8740069,0
3526,336901,8783843,0
3527,336901,8791476,0
3528,390360,1002518,0
3529,390360,1003472,0
3530,390360,1005249,0
3531,390360,1005251,0
3532,390360,1012240,1
3533,390360,1024991,0
3534,390360,1032409,0
3535,390360,1032410,0
3536,390360,1035581,0
3537,390360,1036124,0
3538,390360,1039713,0
3539,390360,1044043,0
3540,390360,1045144,0
3541,390360,1047087,0
3542,390360,1065696,0
3543,390360,1066469,0
3544,390360,1071757,0
3545,390360,1073853,0
3546,390360,1073857,0
3547,390360,1073860,0
3548,390360,1073863,0
3549,390360,1085865,0
3550,390360,1086263,0
3551,390360,108671,0
3552,390360,1093722,1
3553,390360,1093726,1
3554,390360,1093729,1
3555,390360,1097228,0
3556,390360,1106026,0
3557,390360,1110021,0
3558,390360,1113704,0
3559,390360,1134232,0
3560,390360,1139949,0
3561,390360,114448,0
3562,390360,114449,0
3563,390360,1155906,0
3564,390360,1159201,0
3565,390360,1160602,0
3566,390360,1184642,0
3567,390360,1184646,0
3568,390360,1184650,0
3569,390360,1208563,1
3570,390360,1212842,0
3571,390360,1227894,0
3572,390360,1230048,0
3573,390360,1247727,0
3574,390360,1253139,1
3575,390360,1326095,0
3576,390360,1378333,0
3577,390360,1378335,0
3578,390360,1378337,0
3579,390360,1482260,0
3580,390360,1491835,0
3581,390360,1613657,0
3582,390360,170385,0
3583,390360,174141,0
3584,390360,1786536,0
3585,390360,1809084,0
3586,390360,182632,0
3587,390360,1857039,0
3588,390360,1927061,0
3589,390360,1949309,0
3590,390360,1949310,0
3591,390360,197317,0
3592,390360,1992276,0
3593,390360,2005199,0
3594,390360,206437,0
3595,390360,206444,0
3596,390360,2068216,0
3597,390360,2068217,0
3598,390360,2068220,0
3599,390360,2094425,0
3600,390360,2168033,1
3601,390360,2173448,2
3602,390360,217538,0
3603,390360,217541,0
3604,390360,2181758,0
3605,390360,2188846,0
3606,390360,2203875,1
3607,390360,2203877,1
3608,390360,2287706,0
3609,390360,238415,0
3610,390360,2578558,0
3611,390360,2637770,0
3612,390360,2797320,0
3613,390360,281780,0
3614,390360,2822556,0
3615,390360,2997701,0
3616,390360,3133186,1
3617,390360,3196661,0
3618,390360,320964,0
3619,390360,324991,0
3620,390360,324992,0
3621,390360,324994,0
3622,390360,3282559,0
3623,390360,3331490,0
3624,390360,344775,0
3625,390360,3504563,0
3626,390360,3564988,0
3627,390360,3593,0
3628,390360,3623761,0
3629,390360,3623762,0
3630,390360,3662635,0
3631,390360,3688044,0
3632,390360,3719970,0
3633,390360,3786708,0
3634,390360,3786710,0
3635,390360,3786717,0
3636,390360,3983484,0
3637,390360,3999219,2
3638,390360,4053619,0
3639,390360,4129656,0
3640,390360,419154,0
3641,390360,425021,0
3642,390360,4278547,0
3643,390360,4284920,0
3644,390360,429031,0
3645,390360,4462074,0
3646,390360,4506037,1
3647,390360,452971,0
3648,390360,4533763,0
3649,390360,4619216,3
3650,390360,4619218,3
3651,390360,465790,1
3652,390360,4658523,0
3653,390360,4683960,0
3654,390360,4689259,0
3655,390360,4689260,0
3656,390360,4689262,0
3657,390360,4689264,0
3658,390360,4855244,0
3659,390360,4872878,0
3660,390360,4875148,0
3661,390360,4962302,0
3662,390360,4962303,0
3663,390360,4973819,0
3664,390360,5005531,0
3665,390360,5024594,0
3666,390360,5149708,0
3667,390360,5194510,0
3668,390360,5258042,0
3669,390360,5358594,0
3670,390360,5423359,2
3671,390360,5512907,1
3672,390360,5557392,0
3673,390360,558641,0
3674,390360,5725004,0
3675,390360,5778001,0
3676,390360,5920788,0
3677,390360,6037793,0
3678,390360,6037796,0
3679,390360,604111,1
3680,390360,6179316,1
3681,390360,6190046,0
3682,390360,6199113,0
3683,390360,6200812,0
3684,390360,6266867,0
3685,390360,6492799,0
3686,390360,6492800,0
3687,390360,6492801,0
3688,390360,6492802,0
3689,390360,675665,0
3690,390360,6909495,0
3691,390360,6989234,0
3692,390360,703643,0
3693,390360,7166008,0
3694,390360,7180063,0
3695,390360,7186643,2
3696,390360,7206424,0
3697,390360,7246475,0
3698,390360,740214,0
3699,390360,7406840,0
3700,390360,7435743,0
3701,390360,7477381,0
3702,390360,7477752,0
3703,390360,749110,0
3704,390360,749113,2
3705,390360,7534262,0
3706,390360,7629390,1
3707,390360,7632427,0
3708,390360,7664003,0
3709,390360,7664005,0
3710,390360,7666614,2
3711,390360,7679050,0
3712,390360,7765219,1
3713,390360,7773829,0
3714,390360,7807146,2
3715,390360,7889922,0
3716,390360,7913470,0
3717,390360,804811,0
3718,390360,804813,0
3719,390360,804816,0
3720,390360,8085703,0
3721,390360,8109961,0
3722,390360,8109962,1
3723,390360,8203923,0
3724,390360,8384885,0
3725,390360,8384887,0
3726,390360,844988,0
3727,390360,844996,0
3728,390360,8474542,0
3729,390360,8630609,3
3730,390360,8630611,2
3731,390360,8630612,3
3732,390360,8630613,0
3733,390360,8630614,3
3734,390360,8630616,0
3735,390360,8630617,1
3736,390360,8630618,3
3737,390360,8727248,0
3738,390360,913763,0
3739,390360,921155,1
3740,390360,921157,1
3741,390360,963941,0
3742,390360,963943,0
3743,390360,963947,0
3744,405163,1041996,0
3745,405163,1057276,2
3746,405163,1090295,0
3747,405163,1125567,0
3748,405163,1129097,0
3749,405163,1161576,0
3750,405163,1212298,0
3751,405163,1234964,0
3752,405163,1330010,0
3753,405163,1352544,3
3754,405163,1352545,3
3755,405163,1352546,0
3756,405163,1352547,2
3757,405163,1352548,0
3758,405163,1352549,3
3759,405163,1352550,3
3760,405163,1352551,3
3761,405163,1352552,3
3762,405163,1358142,0
3763,405163,1397758,0
3764,405163,1429845,0
3765,405163,1446059,0
3766,405163,148597,0
3767,405163,1492048,0
3768,405163,1500795,0
3769,405163,1506457,0
3770,405163,1506462,0
3771,405163,1518538,0
3772,405163,1518539,0
3773,405163,1518540,3
3774,405163,1518541,3
3775,405163,1518543,3
3776,405163,1518544,0
3777,405163,154239,3
3778,405163,154240,0
3779,405163,1572022,0
3780,405163,1655999,0
3781,405163,1667024,0
3782,405163,1667027,0
3783,405163,1724502,3
3784,405163,1724503,3
3785,405163,1724504,3
3786,405163,1724505,1
3787,405163,1724506,3
3788,405163,1724507,2
3789,405163,1724508,3
3790,405163,1724510,0
3791,405163,1724511,0
3792,405163,1756179,0
3793,405163,1844775,0
3794,405163,1847663,0
3795,405163,1902847,0
3796,405163,1902861,0
3797,405163,1902863,0
3798,405163,1902864,0
3799,405163,1902866,0
3800,405163,1966058,0
3801,405163,1966059,0
3802,405163,2016024,0
3803,405163,2055217,0
3804,405163,2113726,0
3805,405163,2126785,0
3806,405163,2139588,0
3807,405163,2147920,0
3808,405163,2168340,0
3809,405163,2198317,0
3810,405163,2397114,0
3811,405163,2397932,0
3812,405163,2407799,0
3813,405163,2467216,0
3814,405163,251302,0
3815,405163,251309,0
3816,405163,2514292,0
3817,405163,2529494,0
3818,405163,2748170,3
3819,405163,2858897,0
3820,405163,2902930,0
3821,405163,295189,0
3822,405163,3056677,3
3823,405163,3104297,0
3824,405163,3112542,0
3825,405163,3150060,3
3826,405163,3210133,0
3827,405163,3210137,3
3828,405163,3210138,3
3829,405163,3236288,0
3830,405163,3236289,0
3831,405163,3236290,0
3832,405163,3236291,3
3833,405163,3236292,1
3834,405163,3250325,0
3835,405163,3356355,0
3836,405163,3377714,0
3837,405163,357678,0
3838,405163,357685,0
3839,405163,3602402,0
3840,405163,3700379,0
3841,405163,3700382,1
3842,405163,3700384,0
3843,405163,3790608,3
3844,405163,3790610,3
3845,405163,3790613,3
3846,405163,3803811,0
3847,405163,3803812,0
3848,405163,3912286,2
3849,405163,3912288,3
3850,405163,3912290,3
3851,405163,3912291,2
3852,405163,3918981,0
3853,405163,3918983,0
3854,405163,4060833,0
3855,405163,4181698,0
3856,405163,4228172,1
3857,405163,4232058,0
3858,405163,4267676,0
3859,405163,429245,0
3860,405163,429246,0
3861,405163,429247,0
3862,405163,429252,0
3863,405163,4409822,0
3864,405163,4449599,3
3865,405163,4599601,0
3866,405163,4607784,1
3867,405163,4607791,2
3868,405163,4642223,3
3869,405163,4642228,0
3870,405163,4642231,3
3871,405163,4684308,0
3872,405163,4788555,3
3873,405163,4788556,3
3874,405163,4919156,1
3875,405163,4924540,0
3876,405163,4985018,2
3877,405163,4985019,0
3878,405163,4985020,2
3879,405163,4985021,0
3880,405163,4985022,0
3881,405163,5097511,0
3882,405163,5252815,3
3883,405163,5252816,3
3884,405163,5252819,3
3885,405163,532383,0
3886,405163,532385,0
3887,405163,5429563,0
3888,405163,5458505,0
3889,405163,5514160,0
3890,405163,5515801,2
3891,405163,5515803,2
3892,405163,5515804,2
3893,405163,5523882,0
3894,405163,5577588,0
3895,405163,558748,2
3896,405163,558751,3
3897,405163,558752,3
3898,405163,558756,3
3899,405163,5667445,0
3900,405163,5667446,0
3901,405163,5682701,0
3902,405163,5682707,0
3903,405163,5697571,0
3904,405163,5709433,0
3905,405163,5709437,0
3906,405163,5745561,0
3907,405163,5745562,0
3908,405163,5745563,0
3909,405163,5745569,3
3910,405163,5746714,0
3911,405163,5746717,0
3912,405163,5807716,0
3913,405163,587649,0
3914,405163,587650,0
3915,405163,5888917,1
3916,405163,5897402,0
3917,405163,5909564,0
3918,405163,5909571,0
3919,405163,5922366,3
3920,405163,5922367,0
3921,405163,5922368,0
3922,405163,5922369,3
3923,405163,5922370,1
3924,405163,5922371,0
3925,405163,5922372,0
3926,405163,6085617,0
3927,405163,6085618,0
3928,405163,6085620,3
3929,405163,6101385,0
3930,405163,6250234,1
3931,405163,6263773,0
3932,405163,6269175,0
3933,405163,6289819,3
3934,405163,6289820,1
3935,405163,6289821,0
3936,405163,6289822,0
3937,405163,6289824,3
3938,405163,6289825,3
3939,405163,6289827,0
3940,405163,6343546,0
3941,405163,6470092,0
3942,405163,647592,0
3943,405163,647594,0
3944,405163,6495738,0
3945,405163,6540804,0
3946,405163,6584197,0
3947,405163,6689923,0
3948,405163,6689925,0
3949,405163,6689928,0
3950,405163,6743547,0
3951,405163,6743548,3
3952,405163,6743551,3
3953,405163,6743552,0
3954,405163,6743553,0
3955,405163,6743554,2
3956,405163,6743555,0
3957,405163,6759833,0
3958,405163,6796409,1
3959,405163,6796411,3
3960,405163,6796414,3
3961,405163,6796415,1
3962,405163,6796416,3
3963,405163,6803022,1
3964,405163,6877857,0
3965,405163,6903831,0
3966,405163,6913832,0
3967,405163,6913938,3
3968,405163,6913940,3
3969,405163,6913941,1
3970,405163,6913942,3
3971,405163,6916264,0
3972,405163,6916265,0
3973,405163,6928972,0
3974,405163,6944134,0
3975,405163,6945009,3
3976,405163,6945011,0
3977,405163,6945014,0
3978,405163,7002128,3
3979,405163,7002129,3
3980,405163,7002130,3
3981,405163,7002133,2
3982,405163,7023318,1
3983,405163,7023323,0
3984,405163,7044515,0
3985,405163,7140635,3
3986,405163,7146284,0
3987,405163,7196947,3
3988,405163,7222499,1
3989,405163,7222504,3
3990,405163,7334718,3
3991,405163,7339772,3
3992,405163,7359456,0
3993,405163,7454159,0
3994,405163,7474480,1
3995,405163,7474481,3
3996,405163,7474482,2
3997,405163,7474483,1
3998,405163,7474484,2
3999,405163,7474485,3
4000,405163,7474486,3
4001,405163,7474487,2
4002,405163,7474488,0
4003,405163,7558208,0
4004,405163,7586650,0
4005,405163,7622492,3
4006,405163,7634482,3
4007,405163,7634486,3
4008,405163,7634489,0
4009,405163,7664814,0
4010,405163,7770952,0
4011,405163,8068412,0
4012,405163,8068413,3
4013,405163,8068418,3
4014,405163,8096982,0
4015,405163,8116652,1
4016,405163,8116653,3
4017,405163,8116654,3
4018,405163,8175453,3
4019,405163,8175458,3
4020,405163,8204764,2
4021,405163,8204766,2
4022,405163,8204767,1
4023,405163,8282533,0
4024,405163,8292814,0
4025,405163,8356205,0
4026,405163,8356207,0
4027,405163,8435604,0
4028,405163,8444589,0
4029,405163,8475254,3
4030,405163,8504559,3
4031,405163,8504560,3
4032,405163,851536,0
4033,405163,8608597,0
4034,405163,8608603,3
4035,405163,8611267,3
4036,405163,8613751,0
4037,405163,8713688,0
4038,405163,8713692,0
4039,405163,8773925,0
4040,405163,978353,3
4041,405163,978355,0
4042,555530,1008441,2
4043,555530,1057074,0
4044,555530,1057075,0
4045,555530,1061501,2
4046,555530,10814,2
4047,555530,10815,2
4048,555530,10816,2
4049,555530,10817,2
4050,555530,10819,2
4051,555530,1112927,2
4052,555530,1113170,1
4053,555530,1114212,0
4054,555530,1114218,0
4055,555530,1138870,1
4056,555530,1158068,2
4057,555530,1158069,2
4058,555530,1160716,0
4059,555530,1212529,0
4060,555530,1217048,0
4061,555530,1217052,0
4062,555530,1217053,0
4063,555530,1217054,0
4064,555530,1217055,0
4065,555530,1224784,0
4066,555530,1247529,0
4067,555530,1271021,0
4068,555530,1274223,0
4069,555530,1294565,0
4070,555530,1345280,0
4071,555530,1398017,0
4072,555530,1408299,0
4073,555530,1409667,2
4074,555530,1446602,0
4075,555530,1447386,2
4076,555530,1452313,0
4077,555530,1528641,1
4078,555530,1536620,2
4079,555530,1536621,1
4080,555530,1553534,0
4081,555530,1553537,2
4082,555530,1672654,0
4083,555530,1710395,2
4084,555530,1710398,2
4085,555530,1754575,0
4086,555530,1754577,0
4087,555530,1754579,0
4088,555530,1754581,0
4089,555530,1754584,1
4090,555530,1795741,0
4091,555530,1795743,0
4092,555530,1897713,1
4093,555530,1897716,0
4094,555530,1897718,1
4095,555530,1901474,2
4096,555530,1919836,2
4097,555530,1922323,0
4098,555530,1973125,2
4099,555530,1975068,2
4100,555530,2039869,0
4101,555530,2040795,0
4102,555530,2040800,0
4103,555530,2116851,1
4104,555530,2161297,2
4105,555530,2184266,2
4106,555530,2184271,2
4107,555530,2184274,2
4108,555530,2217431,1
4109,555530,2273527,0
4110,555530,2346991,2
4111,555530,2346997,0
4112,555530,2346999,2
4113,555530,2354211,0
4114,555530,2483886,0
4115,555530,2488083,0
4116,555530,2493970,1
4117,555530,2601568,0
4118,555530,2827863,0
4119,555530,2906190,1
4120,555530,2906193,0
4121,555530,2978164,1
4122,555530,2978166,0
4123,555530,2978169,0
4124,555530,2978171,0
4125,555530,3003055,0
4126,555530,3160635,0
4127,555530,3289882,0
4128,555530,3320938,2
4129,555530,3376502,1
4130,555530,3376506,1
4131,555530,338634,2
4132,555530,338636,0
4133,555530,3416084,0
4134,555530,3437546,0
4135,555530,3437551,2
4136,555530,3454214,0
4137,555530,3460571,0
4138,555530,3473125,0
4139,555530,3473131,1
4140,555530,3511700,1
4141,555530,3511702,2
4142,555530,3521299,0
4143,555530,3527047,0
4144,555530,3559167,0
4145,555530,3559168,0
4146,555530,3593334,1
4147,555530,3651808,0
4148,555530,3703990,0
4149,555530,3703992,0
4150,555530,3703995,1
4151,555530,3707190,1
4152,555530,3717579,0
4153,555530,3717582,1
4154,555530,3727911,1
4155,555530,3750447,1
4156,555530,3818946,2
4157,555530,3818948,2
4158,555530,383003,1
4159,555530,395325,2
4160,555530,395326,2
4161,555530,4071550,0
4162,555530,4080244,2
4163,555530,4137963,0
4164,555530,4142667,1
4165,555530,415497,2
4166,555530,416659,1
4167,555530,4200819,0
4168,555530,4200820,2
4169,555530,4232303,2
4170,555530,4238674,1
4171,555530,424015,2
4172,555530,4240158,1
4173,555530,424017,1
4174,555530,424021,1
4175,555530,4254702,0
4176,555530,4282328,2
4177,555530,4296277,0
4178,555530,4296807,0
4179,555530,4346518,2
4180,555530,4351117,2
4181,555530,4351120,2
4182,555530,4370610,0
4183,555530,4428202,1
4184,555530,4448364,0
4185,555530,448525,1
4186,555530,448526,1
4187,555530,4553098,2
4188,555530,4585316,0
4189,555530,4668014,0
4190,555530,4709116,0
4191,555530,474544,0
4192,555530,474547,1
4193,555530,4855115,1
4194,555530,4887232,1
4195,555530,4895651,0
4196,555530,4955823,1
4197,555530,4955824,2
4198,555530,4977444,1
4199,555530,499853,1
4200,555530,499854,0
4201,555530,5090232,2
4202,555530,510462,2
4203,555530,5148311,1
4204,555530,516978,1
4205,555530,5252885,2
4206,555530,5252886,0
